week,weekly_rank,show_title,season_title,weekly_hours_viewed,cumulative_weeks_in_top_10,Category,Language,show_title_key
2022-02-27,8,Space Force,S2,12320000,1,TV,English,space force
2022-02-27,9,Raising Dion,S2,11760000,4,TV,English,raising dion
2022-02-27,10,jeen-yuhs: A Kanye Trilogy,S1,11460000,1,TV,English,jeen-yuhs: a kanye trilogy
2022-02-27,1,All of Us Are Dead,S1,38860000,5,TV,Non-English,all of us are dead
2022-02-27,2,Café con aroma de mujer,S1,32540000,9,TV,Non-English,café con aroma de mujer
2022-02-27,3,Juvenile Justice,S1,17410000,1,TV,Non-English,juvenile justice
2022-02-27,4,Dark Desire,S2,15010000,4,TV,Non-English,dark desire
2022-02-27,5,Toy Boy,S1,12750000,3,TV,Non-English,toy boy
2022-02-27,6,Toy Boy,S2,12700000,3,TV,Non-English,toy boy
2022-02-27,7,Twenty Five Twenty One,S1,11850000,1,TV,Non-English,twenty five twenty one
2022-02-27,8,Fishbowl Wives,S1,11080000,2,TV,Non-English,fishbowl wives
2022-02-27,9,Forecasting Love and Weather,S1,11020000,1,TV,Non-English,forecasting love and weather
2022-02-27,10,"Devotion, a Story of Love and Desire",S1,10420000,2,TV,Non-English,"devotion, a story of love and desire"
2022-02-20,1,The Tinder Swindler,S0,34450000,3,Movie,English,the tinder swindler
2022-02-20,2,Texas Chainsaw Massacre,S0,29180000,1,Movie,English,texas chainsaw massacre
2022-02-20,3,Tall Girl 2,S0,21740000,2,Movie,English,tall girl 2
2022-02-20,4,Fistful of Vengeance,S0,18300000,1,Movie,English,fistful of vengeance
2022-02-20,5,Despicable Me 2,S0,11510000,3,Movie,English,despicable me 2
2022-02-20,6,Abominable,S0,8960000,1,Movie,English,abominable
2022-02-20,7,St. Vincent,S0,7640000,1,Movie,English,st. vincent
2022-02-20,8,Downfall: The Case Against Boeing,S0,7420000,1,Movie,English,downfall: the case against boeing
2022-02-20,9,Despicable Me,S0,7170000,3,Movie,English,despicable me
2022-02-20,10,The Vanishing,S0,7030000,1,Movie,English,the vanishing
2022-02-20,1,Love Tactics,S0,16860000,2,Movie,Non-English,love tactics
2022-02-20,2,Through My Window,S0,13300000,3,Movie,Non-English,through my window
2022-02-20,3,Bigbug,S0,8110000,2,Movie,Non-English,bigbug
2022-02-20,4,Love and Leashes,S0,7420000,2,Movie,Non-English,love and leashes
2022-02-20,5,The Privilege,S0,6760000,2,Movie,Non-English,the privilege
2022-02-20,6,Parallel Mothers,S0,6510000,1,Movie,Non-English,parallel mothers
2022-02-20,7,Into the Wind,S0,4890000,2,Movie,Non-English,into the wind
2022-02-20,8,Parallel Roads,S0,2710000,1,Movie,Non-English,parallel roads
2022-02-20,9,My Best Friend Anne Frank,S0,2510000,3,Movie,Non-English,my best friend anne frank
2022-02-20,10,Thoroughbred,S0,2190000,1,Movie,Non-English,thoroughbred
2022-02-20,1,Inventing Anna,S1,195970000,2,TV,English,inventing anna
2022-02-20,2,Love Is Blind,S2,58960000,2,TV,English,love is blind
2022-02-20,3,Sweet Magnolias,S2,29760000,3,TV,English,sweet magnolias
2022-02-20,4,Ozark,S4,17990000,5,TV,English,ozark
2022-02-20,5,Raising Dion,S2,17550000,3,TV,English,raising dion
2022-02-20,6,One of Us Is Lying,S1,15390000,1,TV,English,one of us is lying
2022-02-20,7,The Cuphead Show!,S1,14630000,1,TV,English,the cuphead show!
2022-02-20,8,Raising Dion,S1,14140000,3,TV,English,raising dion
2022-02-20,9,Disenchantment,S4,12300000,2,TV,English,disenchantment
2022-02-20,10,The Woman in the House Across the Street from the Girl in the Window,S1,11040000,4,TV,English,the woman in the house across the street from the girl in the window
2022-02-20,1,All of Us Are Dead,S1,62130000,4,TV,Non-English,all of us are dead
2022-02-20,2,Café con aroma de mujer,S1,39750000,8,TV,Non-English,café con aroma de mujer
2022-02-20,3,Toy Boy,S2,23810000,2,TV,Non-English,toy boy
2022-02-20,4,Dark Desire,S2,22950000,3,TV,Non-English,dark desire
2022-02-20,5,Toy Boy,S1,21460000,2,TV,Non-English,toy boy
2022-02-20,6,"Devotion, a Story of Love and Desire",S1,18880000,1,TV,Non-English,"devotion, a story of love and desire"
2022-02-20,7,Fishbowl Wives,S1,15940000,1,TV,Non-English,fishbowl wives
2022-02-20,8,Dark Desire,S1,12590000,3,TV,Non-English,dark desire
2022-02-20,9,The Queen of Flow,S2,11420000,14,TV,Non-English,the queen of flow
2022-02-20,10,"Yo soy Betty, la fea",S1,10320000,13,TV,Non-English,"yo soy betty, la fea"
2022-02-13,1,The Tinder Swindler,S0,64700000,2,Movie,English,the tinder swindler
2022-02-13,2,Tall Girl 2,S0,27440000,1,Movie,English,tall girl 2
2022-02-13,3,13 Hours: The Secret Soldiers of Benghazi,S0,13270000,2,Movie,English,13 hours: the secret soldiers of benghazi
2022-02-13,4,Despicable Me 2,S0,13080000,2,Movie,English,despicable me 2
2022-02-13,5,Home Team,S0,10550000,3,Movie,English,home team
2022-02-13,6,Despicable Me,S0,8950000,2,Movie,English,despicable me
2022-02-13,7,Dora and the Lost City of Gold,S0,8750000,1,Movie,English,dora and the lost city of gold
2022-02-13,8,Faster,S0,6850000,2,Movie,English,faster
2022-02-13,9,The Power of the Dog,S0,5460000,3,Movie,English,the power of the dog
2022-02-13,10,Don't Look Up,S0,5360000,8,Movie,English,don't look up
2022-02-13,1,Through My Window,S0,34700000,2,Movie,Non-English,through my window
2022-02-13,2,The Privilege,S0,18060000,1,Movie,Non-English,the privilege
2022-02-13,3,Into the Wind,S0,10710000,1,Movie,Non-English,into the wind
2022-02-13,4,Love Tactics,S0,8960000,1,Movie,Non-English,love tactics
2022-02-13,5,Love and Leashes,S0,6680000,1,Movie,Non-English,love and leashes
2022-02-13,6,My Best Friend Anne Frank,S0,5680000,2,Movie,Non-English,my best friend anne frank
2022-02-13,7,Bigbug,S0,4400000,1,Movie,Non-English,bigbug
2022-02-13,8,Child of Kamiari Month,S0,2660000,1,Movie,Non-English,child of kamiari month
2022-02-13,9,Looop Lapeta,S0,2440000,2,Movie,Non-English,looop lapeta
2022-02-13,10,Luccas Neto in: The Magical Hotel 2,S0,2060000,1,Movie,Non-English,luccas neto in: the magical hotel 2
2022-02-13,1,Inventing Anna,S1,77310000,1,TV,English,inventing anna
2022-02-13,2,Sweet Magnolias,S2,58150000,2,TV,English,sweet magnolias
2022-02-13,3,Raising Dion,S2,30350000,2,TV,English,raising dion
2022-02-13,4,Ozark,S4,24770000,4,TV,English,ozark
2022-02-13,5,Raising Dion,S1,23520000,2,TV,English,raising dion
2022-02-13,6,The Woman in the House Across the Street from the Girl in the Window,S1,22020000,3,TV,English,the woman in the house across the street from the girl in the window
2022-02-13,7,Love Is Blind,S2,21780000,1,TV,English,love is blind
2022-02-13,8,Sweet Magnolias,S1,21640000,1,TV,English,sweet magnolias
2022-02-13,9,Disenchantment,S4,17090000,1,TV,English,disenchantment
2022-02-13,10,In From the Cold,S1,16310000,3,TV,English,in from the cold
2022-02-13,1,All of Us Are Dead,S1,113240000,3,TV,Non-English,all of us are dead
2022-02-13,2,Café con aroma de mujer,S1,51840000,7,TV,Non-English,café con aroma de mujer
2022-02-13,3,Dark Desire,S2,43760000,2,TV,Non-English,dark desire
2022-02-13,4,Dark Desire,S1,23650000,2,TV,Non-English,dark desire
2022-02-13,5,Toy Boy,S1,18250000,1,TV,Non-English,toy boy
2022-02-13,6,Toy Boy,S2,15870000,1,TV,Non-English,toy boy
2022-02-13,7,The Queen of Flow,S2,13070000,13,TV,Non-English,the queen of flow
2022-02-13,8,I Am Georgina,S1,11920000,3,TV,Non-English,i am georgina
2022-02-13,9,Our Beloved Summer,S1,11910000,8,TV,Non-English,our beloved summer
2022-02-13,10,"Yo soy Betty, la fea",S1,11050000,12,TV,Non-English,"yo soy betty, la fea"
2022-02-06,1,The Tinder Swindler,S0,45800000,1,Movie,English,the tinder swindler
2022-02-06,2,Home Team,S0,33630000,2,Movie,English,home team
2022-02-06,3,Despicable Me 2,S0,14340000,1,Movie,English,despicable me 2
2022-02-06,4,13 Hours: The Secret Soldiers of Benghazi,S0,12980000,1,Movie,English,13 hours: the secret soldiers of benghazi
2022-02-06,5,Transformers: Revenge of the Fallen,S0,9790000,1,Movie,English,transformers: revenge of the fallen
2022-02-06,6,The Royal Treatment,S0,8510000,3,Movie,English,the royal treatment
2022-02-06,7,Don't Look Up,S0,6930000,7,Movie,English,don't look up
2022-02-06,8,Despicable Me,S0,6850000,1,Movie,English,despicable me
2022-02-06,9,Can You Keep a Secret?,S0,6410000,1,Movie,English,can you keep a secret?
2022-02-06,10,Faster,S0,6370000,1,Movie,English,faster
2022-02-06,1,Through My Window,S0,33250000,1,Movie,Non-English,through my window
2022-02-06,2,My Best Friend Anne Frank,S0,18720000,1,Movie,Non-English,my best friend anne frank
2022-02-06,3,My Father's Violin,S0,4840000,3,Movie,Non-English,my father's violin
2022-02-06,4,Looop Lapeta,S0,2460000,1,Movie,Non-English,looop lapeta
2022-02-06,5,Lost Bullet,S0,1570000,3,Movie,Non-English,lost bullet
2022-02-06,6,أصحاب ...ولا أعزّ,S0,1370000,3,Movie,Non-English,أصحاب ...ولا أعزّ
2022-02-06,7,Amandla,S0,1370000,3,Movie,Non-English,amandla
2022-02-06,8,How I Fell in Love with a Gangster,S0,1270000,5,Movie,Non-English,how i fell in love with a gangster
2022-02-06,9,Fierce,S0,1250000,2,Movie,Non-English,fierce
2022-02-06,10,The Medium,S0,1180000,1,Movie,Non-English,the medium
2022-02-06,1,The Woman in the House Across the Street from the Girl in the Window,S1,60480000,2,TV,English,the woman in the house across the street from the girl in the window
2022-02-06,2,Raising Dion,S2,49090000,1,TV,English,raising dion
2022-02-06,3,In From the Cold,S1,44800000,2,TV,English,in from the cold
2022-02-06,4,Ozark,S4,44630000,3,TV,English,ozark
2022-02-06,5,Sweet Magnolias,S2,43000000,1,TV,English,sweet magnolias
2022-02-06,6,Raising Dion,S1,26460000,1,TV,English,raising dion
2022-02-06,7,Ozark,S1,19930000,3,TV,English,ozark
2022-02-06,8,Ozark,S2,17360000,2,TV,English,ozark
2022-02-06,9,Ozark,S3,17210000,2,TV,English,ozark
2022-02-06,10,The Sinner,S4,16690000,2,TV,English,the sinner
2022-02-06,1,All of Us Are Dead,S1,236230000,2,TV,Non-English,all of us are dead
2022-02-06,2,Café con aroma de mujer,S1,65860000,6,TV,Non-English,café con aroma de mujer
2022-02-06,3,Dark Desire,S2,49590000,1,TV,Non-English,dark desire
2022-02-06,4,I Am Georgina,S1,28740000,2,TV,Non-English,i am georgina
2022-02-06,5,Dark Desire,S1,24990000,1,TV,Non-English,dark desire
2022-02-06,6,Our Beloved Summer,S1,16030000,7,TV,Non-English,our beloved summer
2022-02-06,7,Feria: The Darkest Light,S1,15960000,1,TV,Non-English,feria: the darkest light
2022-02-06,8,The Queen of Flow,S2,15050000,12,TV,Non-English,the queen of flow
2022-02-06,9,Boruto: Naruto Next Generations,S1,14360000,1,TV,Non-English,boruto: naruto next generations
2022-02-06,10,"Yo soy Betty, la fea",S1,11210000,11,TV,Non-English,"yo soy betty, la fea"
2022-01-30,1,The Royal Treatment,S0,26580000,2,Movie,English,the royal treatment
2022-01-30,2,Home Team,S0,21050000,1,Movie,English,home team
2022-01-30,3,Munich – The Edge of War,S0,17320000,2,Movie,English,munich – the edge of war
2022-01-30,4,Don't Look Up,S0,10250000,6,Movie,English,don't look up
2022-01-30,5,The Secret Life of Pets 2,S0,7850000,3,Movie,English,the secret life of pets 2
2022-01-30,6,Red Notice,S0,6540000,12,Movie,English,red notice
2022-01-30,7,Hotel Transylvania 3: Summer Vacation,S0,6280000,5,Movie,English,hotel transylvania 3: summer vacation
2022-01-30,8,Brazen,S0,5840000,3,Movie,English,brazen
2022-01-30,9,The Possession of Hannah Grace,S0,5760000,1,Movie,English,the possession of hannah grace
2022-01-30,10,A Perfect Enemy,S0,4870000,1,Movie,English,a perfect enemy
2022-01-30,1,My Father's Violin,S0,12380000,2,Movie,Non-English,my father's violin
2022-01-30,2,Amandla,S0,7990000,2,Movie,Non-English,amandla
2022-01-30,3,أصحاب ...ولا أعزّ,S0,4690000,2,Movie,Non-English,أصحاب ...ولا أعزّ
2022-01-30,4,Shyam Singha Roy,S0,2880000,2,Movie,Non-English,shyam singha roy
2022-01-30,5,Lost Bullet,S0,2630000,2,Movie,Non-English,lost bullet
2022-01-30,6,How I Fell in Love with a Gangster,S0,2610000,4,Movie,Non-English,how i fell in love with a gangster
2022-01-30,7,Photocopier,S0,1740000,3,Movie,Non-English,photocopier
2022-01-30,8,Blood Red Sky,S0,1690000,11,Movie,Non-English,blood red sky
2022-01-30,9,Rogue City,S0,1400000,2,Movie,Non-English,rogue city
2022-01-30,10,Vicky and Her Mystery,S0,1400000,6,Movie,Non-English,vicky and her mystery
2022-01-30,1,Ozark,S4,96340000,2,TV,English,ozark
2022-01-30,2,The Woman in the House Across the Street from the Girl in the Window,S1,40080000,1,TV,English,the woman in the house across the street from the girl in the window
2022-01-30,3,Archive 81,S81,36270000,3,TV,English,archive 81
2022-01-30,4,Ozark,S1,35230000,2,TV,English,ozark
2022-01-30,5,Too Hot to Handle,S3,31740000,2,TV,English,too hot to handle
2022-01-30,6,In From the Cold,S1,24720000,1,TV,English,in from the cold
2022-01-30,7,Ozark,S2,21540000,1,TV,English,ozark
2022-01-30,8,The Sinner,S4,21320000,1,TV,English,the sinner
2022-01-30,9,Ozark,S3,20280000,1,TV,English,ozark
2022-01-30,10,Riverdale,S5,16460000,1,TV,English,riverdale
2022-01-30,1,All of Us Are Dead,S1,124790000,1,TV,Non-English,all of us are dead
2022-01-30,2,Café con aroma de mujer,S1,82750000,5,TV,Non-English,café con aroma de mujer
2022-01-30,3,I Am Georgina,S1,30630000,1,TV,Non-English,i am georgina
2022-01-30,4,Neymar: The Perfect Chaos,S1,26340000,1,TV,Non-English,neymar: the perfect chaos
2022-01-30,5,Our Beloved Summer,S1,22730000,6,TV,Non-English,our beloved summer
2022-01-30,6,The Queen of Flow,S2,17800000,11,TV,Non-English,the queen of flow
2022-01-30,7,"Yo soy Betty, la fea",S1,11730000,10,TV,Non-English,"yo soy betty, la fea"
2022-01-30,8,Summer Heat,S1,11470000,1,TV,Non-English,summer heat
2022-01-30,9,El marginal,S4,10710000,2,TV,Non-English,el marginal
2022-01-30,10,Carinha de Anjo,S1,10400000,15,TV,Non-English,carinha de anjo
2022-01-23,1,The Royal Treatment,S0,42490000,1,Movie,English,the royal treatment
2022-01-23,2,Brazen,S0,28570000,2,Movie,English,brazen
2022-01-23,3,Don't Look Up,S0,17130000,5,Movie,English,don't look up
2022-01-23,4,The Secret Life of Pets 2,S0,16800000,2,Movie,English,the secret life of pets 2
2022-01-23,5,Riverdance: The Animated Adventure,S0,11840000,2,Movie,English,riverdance: the animated adventure
2022-01-23,6,Munich – The Edge of War,S0,11110000,1,Movie,English,munich – the edge of war
2022-01-23,7,After We Fell,S0,8980000,1,Movie,English,after we fell
2022-01-23,8,Red Notice,S0,7310000,11,Movie,English,red notice
2022-01-23,9,Back to the Outback,S0,6320000,7,Movie,English,back to the outback
2022-01-23,10,Mother/Android,S0,5330000,3,Movie,English,mother/android
2022-01-23,1,How I Fell in Love with a Gangster,S0,8690000,3,Movie,Non-English,how i fell in love with a gangster
2022-01-23,2,Photocopier,S0,6920000,2,Movie,Non-English,photocopier
2022-01-23,3,Shyam Singha Roy,S0,3590000,1,Movie,Non-English,shyam singha roy
2022-01-23,4,My Father's Violin,S0,3170000,1,Movie,Non-English,my father's violin
2022-01-23,5,أصحاب ...ولا أعزّ,S0,2670000,1,Movie,Non-English,أصحاب ...ولا أعزّ
2022-01-23,6,Rogue City,S0,2450000,1,Movie,Non-English,rogue city
2022-01-23,7,Amandla,S0,2380000,1,Movie,Non-English,amandla
2022-01-23,8,Lost Bullet,S0,2050000,1,Movie,Non-English,lost bullet
2022-01-23,9,Blood Red Sky,S0,1870000,10,Movie,Non-English,blood red sky
2022-01-23,10,Vicky and Her Mystery,S0,1780000,5,Movie,Non-English,vicky and her mystery
2022-01-23,1,Ozark,S4,77010000,1,TV,English,ozark
2022-01-23,2,Archive 81,S81,70980000,2,TV,English,archive 81
2022-01-23,3,Too Hot to Handle,S3,41100000,1,TV,English,too hot to handle
2022-01-23,4,Stay Close,S1,26980000,4,TV,English,stay close
2022-01-23,5,Ozark,S1,24480000,1,TV,English,ozark
2022-01-23,6,Cobra Kai,S4,23840000,4,TV,English,cobra kai
2022-01-23,7,The Witcher,S2,22640000,6,TV,English,the witcher
2022-01-23,8,Manifest,S1,20760000,9,TV,English,manifest
2022-01-23,9,Cheer,S2,20700000,2,TV,English,cheer
2022-01-23,10,Emily in Paris,S2,18240000,5,TV,English,emily in paris
2022-01-23,1,Café con aroma de mujer,S1,96360000,4,TV,Non-English,café con aroma de mujer
2022-01-23,2,El marginal,S4,21730000,1,TV,Non-English,el marginal
2022-01-23,3,The Queen of Flow,S2,21200000,10,TV,Non-English,the queen of flow
2022-01-23,4,Our Beloved Summer,S1,19740000,5,TV,Non-English,our beloved summer
2022-01-23,5,"Yo soy Betty, la fea",S1,11640000,9,TV,Non-English,"yo soy betty, la fea"
2022-01-23,6,Yeh Kaali Kaali Ankhein,S1,11260000,1,TV,Non-English,yeh kaali kaali ankhein
2022-01-23,7,Carinha de Anjo,S1,10690000,14,TV,Non-English,carinha de anjo
2022-01-23,8,Squid Game,S1,10200000,19,TV,Non-English,squid game
2022-01-23,9,Money Heist,S5,10000000,14,TV,Non-English,money heist
2022-01-23,10,The Queen of Flow,S1,9950000,8,TV,Non-English,the queen of flow
2022-01-16,1,Brazen,S0,45340000,1,Movie,English,brazen
2022-01-16,2,Don't Look Up,S0,28390000,4,Movie,English,don't look up
2022-01-16,3,Mother/Android,S0,23170000,2,Movie,English,mother/android
2022-01-16,4,The Secret Life of Pets 2,S0,9390000,1,Movie,English,the secret life of pets 2
2022-01-16,5,Just Go With It,S0,8790000,3,Movie,English,just go with it
2022-01-16,6,Red Notice,S0,8710000,10,Movie,English,red notice
2022-01-16,7,Back to the Outback,S0,8710000,6,Movie,English,back to the outback
2022-01-16,8,Tides,S0,8470000,1,Movie,English,tides
2022-01-16,9,Riverdance: The Animated Adventure,S0,7860000,1,Movie,English,riverdance: the animated adventure
2022-01-16,10,The Clovehitch Killer,S0,7000000,1,Movie,English,the clovehitch killer
2022-01-16,1,How I Fell in Love with a Gangster,S0,11510000,2,Movie,Non-English,how i fell in love with a gangster
2022-01-16,2,Four to Dinner,S0,4750000,2,Movie,Non-English,four to dinner
2022-01-16,3,The Wasteland,S0,4640000,2,Movie,Non-English,the wasteland
2022-01-16,4,Chandigarh Kare Aashiqui,S0,4610000,2,Movie,Non-English,chandigarh kare aashiqui
2022-01-16,5,Photocopier,S0,4440000,1,Movie,Non-English,photocopier
2022-01-16,6,Major Grom: Plague Doctor,S0,3120000,6,Movie,Non-English,major grom: plague doctor
2022-01-16,7,Minnal Murali,S0,2510000,4,Movie,Non-English,minnal murali
2022-01-16,8,Vicky and Her Mystery,S0,2070000,4,Movie,Non-English,vicky and her mystery
2022-01-16,9,Lulli,S0,2000000,3,Movie,Non-English,lulli
2022-01-16,10,Sin Nombre,S0,1830000,2,Movie,Non-English,sin nombre
2022-01-16,1,Stay Close,S1,53720000,3,TV,English,stay close
2022-01-16,2,Cobra Kai,S4,41240000,3,TV,English,cobra kai
2022-01-16,3,The Witcher,S2,34350000,5,TV,English,the witcher
2022-01-16,4,Emily in Paris,S2,30020000,4,TV,English,emily in paris
2022-01-16,5,Cheer,S2,29080000,1,TV,English,cheer
2022-01-16,6,Manifest,S1,28120000,8,TV,English,manifest
2022-01-16,7,Archive 81,S81,22220000,1,TV,English,archive 81
2022-01-16,8,The Witcher,S1,18580000,6,TV,English,the witcher
2022-01-16,9,Manifest,S2,14810000,3,TV,English,manifest
2022-01-16,10,Cobra Kai,S3,13950000,2,TV,English,cobra kai
2022-01-16,1,Café con aroma de mujer,S1,98850000,3,TV,Non-English,café con aroma de mujer
2022-01-16,2,The Queen of Flow,S2,24210000,9,TV,Non-English,the queen of flow
2022-01-16,3,Rebelde,S1,23880000,2,TV,Non-English,rebelde
2022-01-16,4,Single’s Inferno,S1,19250000,3,TV,Non-English,single’s inferno
2022-01-16,5,Our Beloved Summer,S1,18710000,4,TV,Non-English,our beloved summer
2022-01-16,6,Undercover,S3,16830000,1,TV,Non-English,undercover
2022-01-16,7,Money Heist,S5,13000000,13,TV,Non-English,money heist
2022-01-16,8,Undercover,S1,12070000,1,TV,Non-English,undercover
2022-01-16,9,Carinha de Anjo,S1,11860000,13,TV,Non-English,carinha de anjo
2022-01-16,10,Squid Game,S1,11780000,18,TV,Non-English,squid game
2022-01-09,1,Don't Look Up,S0,58200000,3,Movie,English,don't look up
2022-01-09,2,Mother/Android,S0,29730000,1,Movie,English,mother/android
2022-01-09,3,The Lost Daughter,S0,20370000,2,Movie,English,the lost daughter
2022-01-09,4,Back to the Outback,S0,12430000,5,Movie,English,back to the outback
2022-01-09,5,The Unforgivable,S0,11340000,5,Movie,English,the unforgivable
2022-01-09,6,Red Notice,S0,11090000,9,Movie,English,red notice
2022-01-09,7,Just Go With It,S0,10530000,2,Movie,English,just go with it
2022-01-09,8,Journey 2: The Mysterious Island,S0,10520000,2,Movie,English,journey 2: the mysterious island
2022-01-09,9,Seal Team,S0,10310000,1,Movie,English,seal team
2022-01-09,10,The Longest Yard,S0,9960000,1,Movie,English,the longest yard
2022-01-09,1,The Wasteland,S0,11930000,1,Movie,Non-English,the wasteland
2022-01-09,2,Four to Dinner,S0,7440000,1,Movie,Non-English,four to dinner
2022-01-09,3,How I Fell in Love with a Gangster,S0,6150000,1,Movie,Non-English,how i fell in love with a gangster
2022-01-09,4,Chandigarh Kare Aashiqui,S0,5300000,1,Movie,Non-English,chandigarh kare aashiqui
2022-01-09,5,Minnal Murali,S0,5080000,3,Movie,Non-English,minnal murali
2022-01-09,6,Lulli,S0,4020000,2,Movie,Non-English,lulli
2022-01-09,7,Vicky and Her Mystery,S0,3830000,3,Movie,Non-English,vicky and her mystery
2022-01-09,8,Major Grom: Plague Doctor,S0,2830000,5,Movie,Non-English,major grom: plague doctor
2022-01-09,9,STAND BY ME Doraemon 2,S0,2410000,3,Movie,Non-English,stand by me doraemon 2
2022-01-09,10,Sin Nombre,S0,2300000,1,Movie,Non-English,sin nombre
2022-01-09,1,Cobra Kai,S4,107810000,2,TV,English,cobra kai
2022-01-09,2,Stay Close,S1,91180000,2,TV,English,stay close
2022-01-09,3,The Witcher,S2,57340000,4,TV,English,the witcher
2022-01-09,4,Emily in Paris,S2,50540000,3,TV,English,emily in paris
2022-01-09,5,Manifest,S1,30160000,7,TV,English,manifest
2022-01-09,6,The Witcher,S1,28510000,5,TV,English,the witcher
2022-01-09,7,Cobra Kai,S1,23850000,2,TV,English,cobra kai
2022-01-09,8,Queer Eye,S6,23060000,2,TV,English,queer eye
2022-01-09,9,Cobra Kai,S3,20100000,1,TV,English,cobra kai
2022-01-09,10,Cobra Kai,S2,19340000,1,TV,English,cobra kai
2022-01-09,1,Café con aroma de mujer,S1,82980000,2,TV,Non-English,café con aroma de mujer
2022-01-09,2,Rebelde,S1,33180000,1,TV,Non-English,rebelde
2022-01-09,3,The Queen of Flow,S2,28480000,8,TV,Non-English,the queen of flow
2022-01-09,4,Single’s Inferno,S1,25800000,2,TV,Non-English,single’s inferno
2022-01-09,5,The Silent Sea,S1,19710000,3,TV,Non-English,the silent sea
2022-01-09,6,Money Heist,S5,18770000,12,TV,Non-English,money heist
2022-01-09,7,Our Beloved Summer,S1,15950000,3,TV,Non-English,our beloved summer
2022-01-09,8,Squid Game,S1,14980000,17,TV,Non-English,squid game
2022-01-09,9,Kitz,S1,14650000,1,TV,Non-English,kitz
2022-01-09,10,Daughter From Another Mother,S2,13340000,3,TV,Non-English,daughter from another mother
2022-01-02,1,Don't Look Up,S0,152290000,2,Movie,English,don't look up
2022-01-02,2,The Unforgivable,S0,21310000,4,Movie,English,the unforgivable
2022-01-02,3,The Lost Daughter,S0,18260000,1,Movie,English,the lost daughter
2022-01-02,4,Back to the Outback,S0,17720000,4,Movie,English,back to the outback
2022-01-02,5,Red Notice,S0,14540000,8,Movie,English,red notice
2022-01-02,6,Spider-Man: Homecoming,S0,14180000,3,Movie,English,spider-man: homecoming
2022-01-02,7,Fast & Furious Presents: Hobbs & Shaw,S0,12870000,2,Movie,English,fast & furious presents: hobbs & shaw
2022-01-02,8,Death to 2021,S0,10380000,1,Movie,English,death to 2021
2022-01-02,9,Journey 2: The Mysterious Island,S0,5440000,1,Movie,English,journey 2: the mysterious island
2022-01-02,10,Spider-Man,S0,5430000,1,Movie,English,spider-man
2022-01-02,1,Lulli,S0,15210000,1,Movie,Non-English,lulli
2022-01-02,2,Vicky and Her Mystery,S0,15160000,2,Movie,Non-English,vicky and her mystery
2022-01-02,3,Minnal Murali,S0,11440000,2,Movie,Non-English,minnal murali
2022-01-02,4,STAND BY ME Doraemon 2,S0,6730000,2,Movie,Non-English,stand by me doraemon 2
2022-01-02,5,1000 Miles from Christmas,S0,6650000,2,Movie,Non-English,1000 miles from christmas
2022-01-02,6,Intervenção,S0,3650000,1,Movie,Non-English,intervenção
2022-01-02,7,The Whole Truth,S0,2780000,5,Movie,Non-English,the whole truth
2022-01-02,8,Anonymously Yours,S0,2060000,4,Movie,Non-English,anonymously yours
2022-01-02,9,The Hand of God,S0,2000000,3,Movie,Non-English,the hand of god
2022-01-02,10,Sooryavanshi,S0,1970000,5,Movie,Non-English,sooryavanshi
2022-01-02,1,Cobra Kai,S4,120060000,1,TV,English,cobra kai
2022-01-02,2,The Witcher,S2,94270000,3,TV,English,the witcher
2022-01-02,3,Emily in Paris,S2,91980000,2,TV,English,emily in paris
2022-01-02,4,The Witcher,S1,42890000,4,TV,English,the witcher
2022-01-02,5,Stay Close,S1,31290000,1,TV,English,stay close
2022-01-02,6,Emily in Paris,S1,25170000,2,TV,English,emily in paris
2022-01-02,7,Queer Eye,S6,14420000,1,TV,English,queer eye
2022-01-02,8,Cobra Kai,S1,13450000,1,TV,English,cobra kai
2022-01-02,9,Crime Scene: The Times Square Killer,S1,13070000,1,TV,English,crime scene: the times square killer
2022-01-02,10,WWII in Color: Road to Victory,S1,12680000,2,TV,English,wwii in color: road to victory
2022-01-02,1,The Silent Sea,S1,47830000,2,TV,Non-English,the silent sea
2022-01-02,2,The Queen of Flow,S2,29530000,7,TV,Non-English,the queen of flow
2022-01-02,3,Money Heist,S5,26310000,11,TV,Non-English,money heist
2022-01-02,4,Daughter From Another Mother,S2,24000000,2,TV,Non-English,daughter from another mother
2022-01-02,5,Café con aroma de mujer,S1,23230000,1,TV,Non-English,café con aroma de mujer
2022-01-02,6,Squid Game,S1,18110000,16,TV,Non-English,squid game
2022-01-02,7,The Girl from Oslo,S1,17460000,2,TV,Non-English,the girl from oslo
2022-01-02,8,Single’s Inferno,S1,17150000,1,TV,Non-English,single’s inferno
2022-01-02,9,Our Beloved Summer,S1,13840000,2,TV,Non-English,our beloved summer
2022-01-02,10,The Queen of Flow,S1,11280000,7,TV,Non-English,the queen of flow
2021-12-26,1,Don't Look Up,S0,111030000,1,Movie,English,don't look up
2021-12-26,2,The Unforgivable,S0,26600000,3,Movie,English,the unforgivable
2021-12-26,3,Fast & Furious Presents: Hobbs & Shaw,S0,26590000,1,Movie,English,fast & furious presents: hobbs & shaw
2021-12-26,4,Back to the Outback,S0,24750000,3,Movie,English,back to the outback
2021-12-26,5,Spider-Man: Homecoming,S0,20000000,2,Movie,English,spider-man: homecoming
2021-12-26,6,The Christmas Chronicles,S0,12910000,4,Movie,English,the christmas chronicles
